Date,Target-10,Target-9,Target-8,Target-7,Target-6,Target-5,Target-4,Target-3,Target-2,Target-1,Target
2023-03-04,954.38,954.85,950.51,939.99,944.43,946.93,948.08,942.97,945.82,947.15,938.96
2023-03-05,954.38,954.85,950.51,939.99,944.43,946.93,948.08,942.97,945.82,947.15,938.96
2023-03-06,954.85,950.51,939.99,944.43,946.93,948.08,942.97,945.82,947.15,938.96,938.72
2023-03-07,950.51,939.99,944.43,946.93,948.08,942.97,945.82,947.15,938.96,938.72,935.74
2023-03-08,939.99,944.43,946.93,948.08,942.97,945.82,947.15,938.96,938.72,935.74,939.03
2023-03-09,944.43,946.93,948.08,942.97,945.82,947.15,938.96,938.72,935.74,939.03,942.89
2023-03-10,946.93,948.08,942.97,945.82,947.15,938.96,938.72,935.74,939.03,942.89,937.14
2023-03-11,946.93,948.08,942.97,945.82,947.15,938.96,938.72,935.74,939.03,942.89,937.14
2023-03-12,946.93,948.08,942.97,945.82,947.15,938.96,938.72,935.74,939.03,942.89,937.14
2023-03-13,948.08,942.97,945.82,947.15,938.96,938.72,935.74,939.03,942.89,937.14,939.84
2023-03-14,942.97,945.82,947.15,938.96,938.72,935.74,939.03,942.89,937.14,939.84,917.38
2023-03-15,945.82,947.15,938.96,938.72,935.74,939.03,942.89,937.14,939.84,917.38,914.19
2023-03-16,947.15,938.96,938.72,935.74,939.03,942.89,937.14,939.84,917.38,914.19,907.5
2023-03-17,938.96,938.72,935.74,939.03,942.89,937.14,939.84,917.38,914.19,907.5,924.25
2023-03-18,938.96,938.72,935.74,939.03,942.89,937.14,939.84,917.38,914.19,907.5,924.25
2023-03-19,938.96,938.72,935.74,939.03,942.89,937.14,939.84,917.38,914.19,907.5,924.25
2023-03-20,938.72,935.74,939.03,942.89,937.14,939.84,917.38,914.19,907.5,924.25,915.57
2023-03-21,935.74,939.03,942.89,937.14,939.84,917.38,914.19,907.5,924.25,915.57,929.99
2023-03-22,935.74,939.03,942.89,937.14,939.84,917.38,914.19,907.5,924.25,915.57,929.99
2023-03-23,935.74,939.03,942.89,937.14,939.84,917.38,914.19,907.5,924.25,915.57,929.99
2023-03-24,939.03,942.89,937.14,939.84,917.38,914.19,907.5,924.25,915.57,929.99,941.04
2023-03-25,939.03,942.89,937.14,939.84,917.38,914.19,907.5,924.25,915.57,929.99,941.04
2023-03-26,939.03,942.89,937.14,939.84,917.38,914.19,907.5,924.25,915.57,929.99,941.04
2023-03-27,942.89,937.14,939.84,917.38,914.19,907.5,924.25,915.57,929.99,941.04,929.1
2023-03-28,937.14,939.84,917.38,914.19,907.5,924.25,915.57,929.99,941.04,929.1,935.31
2023-03-29,939.84,917.38,914.19,907.5,924.25,915.57,929.99,941.04,929.1,935.31,947.0
2023-03-30,917.38,914.19,907.5,924.25,915.57,929.99,941.04,929.1,935.31,947.0,939.61
2023-03-31,914.19,907.5,924.25,915.57,929.99,941.04,929.1,935.31,947.0,939.61,937.68
2023-04-01,914.19,907.5,924.25,915.57,929.99,941.04,929.1,935.31,947.0,939.61,937.68
2023-04-02,914.19,907.5,924.25,915.57,929.99,941.04,929.1,935.31,947.0,939.61,937.68
2023-04-03,907.5,924.25,915.57,929.99,941.04,929.1,935.31,947.0,939.61,937.68,943.07
2023-04-04,924.25,915.57,929.99,941.04,929.1,935.31,947.0,939.61,937.68,943.07,943.14
2023-04-05,915.57,929.99,941.04,929.1,935.31,947.0,939.61,937.68,943.07,943.14,940.69
2023-04-06,929.99,941.04,929.1,935.31,947.0,939.61,937.68,943.07,943.14,940.69,937.2
2023-04-07,929.99,941.04,929.1,935.31,947.0,939.61,937.68,943.07,943.14,940.69,937.2
2023-04-08,929.99,941.04,929.1,935.31,947.0,939.61,937.68,943.07,943.14,940.69,937.2
2023-04-09,929.99,941.04,929.1,935.31,947.0,939.61,937.68,943.07,943.14,940.69,937.2
2023-04-10,941.04,929.1,935.31,947.0,939.61,937.68,943.07,943.14,940.69,937.2,935.59
2023-04-11,929.1,935.31,947.0,939.61,937.68,943.07,943.14,940.69,937.2,935.59,941.78
2023-04-12,935.31,947.0,939.61,937.68,943.07,943.14,940.69,937.2,935.59,941.78,943.18
2023-04-13,947.0,939.61,937.68,943.07,943.14,940.69,937.2,935.59,941.78,943.18,943.89
2023-04-14,939.61,937.68,943.07,943.14,940.69,937.2,935.59,941.78,943.18,943.89,950.9
2023-04-15,939.61,937.68,943.07,943.14,940.69,937.2,935.59,941.78,943.18,943.89,950.9
2023-04-16,939.61,937.68,943.07,943.14,940.69,937.2,935.59,941.78,943.18,943.89,950.9
2023-04-17,937.68,943.07,943.14,940.69,937.2,935.59,941.78,943.18,943.89,950.9,943.42
2023-04-18,943.07,943.14,940.69,937.2,935.59,941.78,943.18,943.89,950.9,943.42,948.34
2023-04-19,943.07,943.14,940.69,937.2,935.59,941.78,943.18,943.89,950.9,943.42,948.34
2023-04-20,943.07,943.14,940.69,937.2,935.59,941.78,943.18,943.89,950.9,943.42,948.34
2023-04-21,943.07,943.14,940.69,937.2,935.59,941.78,943.18,943.89,950.9,943.42,948.34
2023-04-22,943.07,943.14,940.69,937.2,935.59,941.78,943.18,943.89,950.9,943.42,948.34
2023-04-23,943.07,943.14,940.69,937.2,935.59,941.78,943.18,943.89,950.9,943.42,948.34
2023-04-24,943.07,943.14,940.69,937.2,935.59,941.78,943.18,943.89,950.9,943.42,948.34
2023-04-25,943.07,943.14,940.69,937.2,935.59,941.78,943.18,943.89,950.9,943.42,948.34
2023-04-26,943.14,940.69,937.2,935.59,941.78,943.18,943.89,950.9,943.42,948.34,963.21
2023-04-27,940.69,937.2,935.59,941.78,943.18,943.89,950.9,943.42,948.34,963.21,965.08
2023-04-28,937.2,935.59,941.78,943.18,943.89,950.9,943.42,948.34,963.21,965.08,961.75
2023-04-29,937.2,935.59,941.78,943.18,943.89,950.9,943.42,948.34,963.21,965.08,961.75
2023-04-30,937.2,935.59,941.78,943.18,943.89,950.9,943.42,948.34,963.21,965.08,961.75
2023-05-01,937.2,935.59,941.78,943.18,943.89,950.9,943.42,948.34,963.21,965.08,961.75
2023-05-02,935.59,941.78,943.18,943.89,950.9,943.42,948.34,963.21,965.08,961.75,955.61
2023-05-03,941.78,943.18,943.89,950.9,943.42,948.34,963.21,965.08,961.75,955.61,947.65
2023-05-04,943.18,943.89,950.9,943.42,948.34,963.21,965.08,961.75,955.61,947.65,952.28
2023-05-05,943.89,950.9,943.42,948.34,963.21,965.08,961.75,955.61,947.65,952.28,945.05
2023-05-06,943.89,950.9,943.42,948.34,963.21,965.08,961.75,955.61,947.65,952.28,945.05
2023-05-07,943.89,950.9,943.42,948.34,963.21,965.08,961.75,955.61,947.65,952.28,945.05
2023-05-08,950.9,943.42,948.34,963.21,965.08,961.75,955.61,947.65,952.28,945.05,938.05
2023-05-09,943.42,948.34,963.21,965.08,961.75,955.61,947.65,952.28,945.05,938.05,940.48
2023-05-10,948.34,963.21,965.08,961.75,955.61,947.65,952.28,945.05,938.05,940.48,947.49
2023-05-11,963.21,965.08,961.75,955.61,947.65,952.28,945.05,938.05,940.48,947.49,940.15
2023-05-12,965.08,961.75,955.61,947.65,952.28,945.05,938.05,940.48,947.49,940.15,932.22
2023-05-13,965.08,961.75,955.61,947.65,952.28,945.05,938.05,940.48,947.49,940.15,932.22
2023-05-14,965.08,961.75,955.61,947.65,952.28,945.05,938.05,940.48,947.49,940.15,932.22
2023-05-15,961.75,955.61,947.65,952.28,945.05,938.05,940.48,947.49,940.15,932.22,935.0
2023-05-16,955.61,947.65,952.28,945.05,938.05,940.48,947.49,940.15,932.22,935.0,929.77
2023-05-17,947.65,952.28,945.05,938.05,940.48,947.49,940.15,932.22,935.0,929.77,929.16
2023-05-18,947.65,952.28,945.05,938.05,940.48,947.49,940.15,932.22,935.0,929.77,929.16
2023-05-19,952.28,945.05,938.05,940.48,947.49,940.15,932.22,935.0,929.77,929.16,939.57
2023-05-20,952.28,945.05,938.05,940.48,947.49,940.15,932.22,935.0,929.77,929.16,939.57
2023-05-21,952.28,945.05,938.05,940.48,947.49,940.15,932.22,935.0,929.77,929.16,939.57
2023-05-22,945.05,938.05,940.48,947.49,940.15,932.22,935.0,929.77,929.16,939.57,945.43
2023-05-23,938.05,940.48,947.49,940.15,932.22,935.0,929.77,929.16,939.57,945.43,946.11
2023-05-24,940.48,947.49,940.15,932.22,935.0,929.77,929.16,939.57,945.43,946.11,948.48
2023-05-25,947.49,940.15,932.22,935.0,929.77,929.16,939.57,945.43,946.11,948.48,941.83
2023-05-26,940.15,932.22,935.0,929.77,929.16,939.57,945.43,946.11,948.48,941.83,942.25
2023-05-27,940.15,932.22,935.0,929.77,929.16,939.57,945.43,946.11,948.48,941.83,942.25
2023-05-28,940.15,932.22,935.0,929.77,929.16,939.57,945.43,946.11,948.48,941.83,942.25
2023-05-29,932.22,935.0,929.77,929.16,939.57,945.43,946.11,948.48,941.83,942.25,946.58
2023-05-30,935.0,929.77,929.16,939.57,945.43,946.11,948.48,941.83,942.25,946.58,943.1
2023-05-31,929.77,929.16,939.57,945.43,946.11,948.48,941.83,942.25,946.58,943.1,949.66
2023-06-01,929.77,929.16,939.57,945.43,946.11,948.48,941.83,942.25,946.58,943.1,949.66
2023-06-02,929.77,929.16,939.57,945.43,946.11,948.48,941.83,942.25,946.58,943.1,949.66
2023-06-03,929.77,929.16,939.57,945.43,946.11,948.48,941.83,942.25,946.58,943.1,949.66
2023-06-04,929.77,929.16,939.57,945.43,946.11,948.48,941.83,942.25,946.58,943.1,949.66
2023-06-05,929.16,939.57,945.43,946.11,948.48,941.83,942.25,946.58,943.1,949.66,946.57
2023-06-06,939.57,945.43,946.11,948.48,941.83,942.25,946.58,943.1,949.66,946.57,946.68
2023-06-07,945.43,946.11,948.48,941.83,942.25,946.58,943.1,949.66,946.57,946.68,945.39
2023-06-08,946.11,948.48,941.83,942.25,946.58,943.1,949.66,946.57,946.68,945.39,953.39
2023-06-09,948.48,941.83,942.25,946.58,943.1,949.66,946.57,946.68,945.39,953.39,954.24
2023-06-10,948.48,941.83,942.25,946.58,943.1,949.66,946.57,946.68,945.39,953.39,954.24
2023-06-11,948.48,941.83,942.25,946.58,943.1,949.66,946.57,946.68,945.39,953.39,954.24
2023-06-12,941.83,942.25,946.58,943.1,949.66,946.57,946.68,945.39,953.39,954.24,952.72
2023-06-13,942.25,946.58,943.1,949.66,946.57,946.68,945.39,953.39,954.24,952.72,952.58
2023-06-14,946.58,943.1,949.66,946.57,946.68,945.39,953.39,954.24,952.72,952.58,949.81
2023-06-15,943.1,949.66,946.57,946.68,945.39,953.39,954.24,952.72,952.58,949.81,952.27
2023-06-16,949.66,946.57,946.68,945.39,953.39,954.24,952.72,952.58,949.81,952.27,952.16
2023-06-17,949.66,946.57,946.68,945.39,953.39,954.24,952.72,952.58,949.81,952.27,952.16
2023-06-18,949.66,946.57,946.68,945.39,953.39,954.24,952.72,952.58,949.81,952.27,952.16
2023-06-19,946.57,946.68,945.39,953.39,954.24,952.72,952.58,949.81,952.27,952.16,950.03
2023-06-20,946.68,945.39,953.39,954.24,952.72,952.58,949.81,952.27,952.16,950.03,948.81
2023-06-21,945.39,953.39,954.24,952.72,952.58,949.81,952.27,952.16,950.03,948.81,954.69
2023-06-22,953.39,954.24,952.72,952.58,949.81,952.27,952.16,950.03,948.81,954.69,944.37
2023-06-23,954.24,952.72,952.58,949.81,952.27,952.16,950.03,948.81,954.69,944.37,942.72
2023-06-24,954.24,952.72,952.58,949.81,952.27,952.16,950.03,948.81,954.69,944.37,942.72
2023-06-25,954.24,952.72,952.58,949.81,952.27,952.16,950.03,948.81,954.69,944.37,942.72
2023-06-26,952.72,952.58,949.81,952.27,952.16,950.03,948.81,954.69,944.37,942.72,946.11
2023-06-27,952.58,949.81,952.27,952.16,950.03,948.81,954.69,944.37,942.72,946.11,945.7
2023-06-28,952.58,949.81,952.27,952.16,950.03,948.81,954.69,944.37,942.72,946.11,945.7
2023-06-29,952.58,949.81,952.27,952.16,950.03,948.81,954.69,944.37,942.72,946.11,945.7
2023-06-30,952.58,949.81,952.27,952.16,950.03,948.81,954.69,944.37,942.72,946.11,945.7
2023-07-01,952.58,949.81,952.27,952.16,950.03,948.81,954.69,944.37,942.72,946.11,945.7
2023-07-02,952.58,949.81,952.27,952.16,950.03,948.81,954.69,944.37,942.72,946.11,945.7
2023-07-03,949.81,952.27,952.16,950.03,948.81,954.69,944.37,942.72,946.11,945.7,952.57
2023-07-04,952.27,952.16,950.03,948.81,954.69,944.37,942.72,946.11,945.7,952.57,948.73
2023-07-05,952.16,950.03,948.81,954.69,944.37,942.72,946.11,945.7,952.57,948.73,953.44
2023-07-06,950.03,948.81,954.69,944.37,942.72,946.11,945.7,952.57,948.73,953.44,956.4
2023-07-07,948.81,954.69,944.37,942.72,946.11,945.7,952.57,948.73,953.44,956.4,947.73
2023-07-08,948.81,954.69,944.37,942.72,946.11,945.7,952.57,948.73,953.44,956.4,947.73
2023-07-09,948.81,954.69,944.37,942.72,946.11,945.7,952.57,948.73,953.44,956.4,947.73
2023-07-10,954.69,944.37,942.72,946.11,945.7,952.57,948.73,953.44,956.4,947.73,949.16
2023-07-11,944.37,942.72,946.11,945.7,952.57,948.73,953.44,956.4,947.73,949.16,954.96
2023-07-12,942.72,946.11,945.7,952.57,948.73,953.44,956.4,947.73,949.16,954.96,957.99
2023-07-13,946.11,945.7,952.57,948.73,953.44,956.4,947.73,949.16,954.96,957.99,956.95
2023-07-14,945.7,952.57,948.73,953.44,956.4,947.73,949.16,954.96,957.99,956.95,964.09
2023-07-15,945.7,952.57,948.73,953.44,956.4,947.73,949.16,954.96,957.99,956.95,964.09
2023-07-16,945.7,952.57,948.73,953.44,956.4,947.73,949.16,954.96,957.99,956.95,964.09
2023-07-17,952.57,948.73,953.44,956.4,947.73,949.16,954.96,957.99,956.95,964.09,964.36
2023-07-18,948.73,953.44,956.4,947.73,949.16,954.96,957.99,956.95,964.09,964.36,958.37
2023-07-19,948.73,953.44,956.4,947.73,949.16,954.96,957.99,956.95,964.09,964.36,958.37
2023-07-20,953.44,956.4,947.73,949.16,954.96,957.99,956.95,964.09,964.36,958.37,961.53
2023-07-21,956.4,947.73,949.16,954.96,957.99,956.95,964.09,964.36,958.37,961.53,963.38
2023-07-22,956.4,947.73,949.16,954.96,957.99,956.95,964.09,964.36,958.37,961.53,963.38
2023-07-23,956.4,947.73,949.16,954.96,957.99,956.95,964.09,964.36,958.37,961.53,963.38
2023-07-24,947.73,949.16,954.96,957.99,956.95,964.09,964.36,958.37,961.53,963.38,962.43
2023-07-25,949.16,954.96,957.99,956.95,964.09,964.36,958.37,961.53,963.38,962.43,963.85
2023-07-26,954.96,957.99,956.95,964.09,964.36,958.37,961.53,963.38,962.43,963.85,969.29
2023-07-27,957.99,956.95,964.09,964.36,958.37,961.53,963.38,962.43,963.85,969.29,959.27
2023-07-28,956.95,964.09,964.36,958.37,961.53,963.38,962.43,963.85,969.29,959.27,961.66
2023-07-29,956.95,964.09,964.36,958.37,961.53,963.38,962.43,963.85,969.29,959.27,961.66
2023-07-30,956.95,964.09,964.36,958.37,961.53,963.38,962.43,963.85,969.29,959.27,961.66
2023-07-31,964.09,964.36,958.37,961.53,963.38,962.43,963.85,969.29,959.27,961.66,965.62
2023-08-01,964.36,958.37,961.53,963.38,962.43,963.85,969.29,959.27,961.66,965.62,963.46
2023-08-02,958.37,961.53,963.38,962.43,963.85,969.29,959.27,961.66,965.62,963.46,960.14
2023-08-03,961.53,963.38,962.43,963.85,969.29,959.27,961.66,965.62,963.46,960.14,967.03
2023-08-04,963.38,962.43,963.85,969.29,959.27,961.66,965.62,963.46,960.14,967.03,958.97
2023-08-05,963.38,962.43,963.85,969.29,959.27,961.66,965.62,963.46,960.14,967.03,958.97
2023-08-06,963.38,962.43,963.85,969.29,959.27,961.66,965.62,963.46,960.14,967.03,958.97
2023-08-07,962.43,963.85,969.29,959.27,961.66,965.62,963.46,960.14,967.03,958.97,966.4
2023-08-08,963.85,969.29,959.27,961.66,965.62,963.46,960.14,967.03,958.97,966.4,961.86
2023-08-09,969.29,959.27,961.66,965.62,963.46,960.14,967.03,958.97,966.4,961.86,965.3
2023-08-10,959.27,961.66,965.62,963.46,960.14,967.03,958.97,966.4,961.86,965.3,966.48
2023-08-11,961.66,965.62,963.46,960.14,967.03,958.97,966.4,961.86,965.3,966.48,964.35
2023-08-12,961.66,965.62,963.46,960.14,967.03,958.97,966.4,961.86,965.3,966.48,964.35
2023-08-13,961.66,965.62,963.46,960.14,967.03,958.97,966.4,961.86,965.3,966.48,964.35
2023-08-14,965.62,963.46,960.14,967.03,958.97,966.4,961.86,965.3,966.48,964.35,968.66
2023-08-15,963.46,960.14,967.03,958.97,966.4,961.86,965.3,966.48,964.35,968.66,966.25
2023-08-16,960.14,967.03,958.97,966.4,961.86,965.3,966.48,964.35,968.66,966.25,963.91
2023-08-17,960.14,967.03,958.97,966.4,961.86,965.3,966.48,964.35,968.66,966.25,963.91
2023-08-18,967.03,958.97,966.4,961.86,965.3,966.48,964.35,968.66,966.25,963.91,956.71
2023-08-19,967.03,958.97,966.4,961.86,965.3,966.48,964.35,968.66,966.25,963.91,956.71
2023-08-20,967.03,958.97,966.4,961.86,965.3,966.48,964.35,968.66,966.25,963.91,956.71
2023-08-21,958.97,966.4,961.86,965.3,966.48,964.35,968.66,966.25,963.91,956.71,953.74
2023-08-22,966.4,961.86,965.3,966.48,964.35,968.66,966.25,963.91,956.71,953.74,962.96
2023-08-23,961.86,965.3,966.48,964.35,968.66,966.25,963.91,956.71,953.74,962.96,960.13
2023-08-24,965.3,966.48,964.35,968.66,966.25,963.91,956.71,953.74,962.96,960.13,956.34
2023-08-25,966.48,964.35,968.66,966.25,963.91,956.71,953.74,962.96,960.13,956.34,956.72
2023-08-26,966.48,964.35,968.66,966.25,963.91,956.71,953.74,962.96,960.13,956.34,956.72
2023-08-27,966.48,964.35,968.66,966.25,963.91,956.71,953.74,962.96,960.13,956.34,956.72
2023-08-28,964.35,968.66,966.25,963.91,956.71,953.74,962.96,960.13,956.34,956.72,958.28
2023-08-29,968.66,966.25,963.91,956.71,953.74,962.96,960.13,956.34,956.72,958.28,964.03
2023-08-30,966.25,963.91,956.71,953.74,962.96,960.13,956.34,956.72,958.28,964.03,963.92
2023-08-31,963.91,956.71,953.74,962.96,960.13,956.34,956.72,958.28,964.03,963.92,962.25
2023-09-01,956.71,953.74,962.96,960.13,956.34,956.72,958.28,964.03,963.92,962.25,966.96
2023-09-02,956.71,953.74,962.96,960.13,956.34,956.72,958.28,964.03,963.92,962.25,966.96
2023-09-03,956.71,953.74,962.96,960.13,956.34,956.72,958.28,964.03,963.92,962.25,966.96
2023-09-04,953.74,962.96,960.13,956.34,956.72,958.28,964.03,963.92,962.25,966.96,969.92
2023-09-05,962.96,960.13,956.34,956.72,958.28,964.03,963.92,962.25,966.96,969.92,968.67
2023-09-06,960.13,956.34,956.72,958.28,964.03,963.92,962.25,966.96,969.92,968.67,967.19
2023-09-07,956.34,956.72,958.28,964.03,963.92,962.25,966.96,969.92,968.67,967.19,959.47
2023-09-08,956.72,958.28,964.03,963.92,962.25,966.96,969.92,968.67,967.19,959.47,952.38
2023-09-09,956.72,958.28,964.03,963.92,962.25,966.96,969.92,968.67,967.19,959.47,952.38
2023-09-10,956.72,958.28,964.03,963.92,962.25,966.96,969.92,968.67,967.19,959.47,952.38
2023-09-11,958.28,964.03,963.92,962.25,966.96,969.92,968.67,967.19,959.47,952.38,958.72
2023-09-12,964.03,963.92,962.25,966.96,969.92,968.67,967.19,959.47,952.38,958.72,953.46
2023-09-13,963.92,962.25,966.96,969.92,968.67,967.19,959.47,952.38,958.72,953.46,954.23
2023-09-14,962.25,966.96,969.92,968.67,967.19,959.47,952.38,958.72,953.46,954.23,955.61
2023-09-15,966.96,969.92,968.67,967.19,959.47,952.38,958.72,953.46,954.23,955.61,961.2
2023-09-16,966.96,969.92,968.67,967.19,959.47,952.38,958.72,953.46,954.23,955.61,961.2
2023-09-17,966.96,969.92,968.67,967.19,959.47,952.38,958.72,953.46,954.23,955.61,961.2
2023-09-18,969.92,968.67,967.19,959.47,952.38,958.72,953.46,954.23,955.61,961.2,955.85
2023-09-19,968.67,967.19,959.47,952.38,958.72,953.46,954.23,955.61,961.2,955.85,965.04
2023-09-20,967.19,959.47,952.38,958.72,953.46,954.23,955.61,961.2,955.85,965.04,970.43
2023-09-21,959.47,952.38,958.72,953.46,954.23,955.61,961.2,955.85,965.04,970.43,966.66
2023-09-22,952.38,958.72,953.46,954.23,955.61,961.2,955.85,965.04,970.43,966.66,968.15
2023-09-23,952.38,958.72,953.46,954.23,955.61,961.2,955.85,965.04,970.43,966.66,968.15
2023-09-24,952.38,958.72,953.46,954.23,955.61,961.2,955.85,965.04,970.43,966.66,968.15
2023-09-25,958.72,953.46,954.23,955.61,961.2,955.85,965.04,970.43,966.66,968.15,962.6
2023-09-26,953.46,954.23,955.61,961.2,955.85,965.04,970.43,966.66,968.15,962.6,952.4
2023-09-27,954.23,955.61,961.2,955.85,965.04,970.43,966.66,968.15,962.6,952.4,953.32
2023-09-28,954.23,955.61,961.2,955.85,965.04,970.43,966.66,968.15,962.6,952.4,953.32
2023-09-29,955.61,961.2,955.85,965.04,970.43,966.66,968.15,962.6,952.4,953.32,952.69
2023-09-30,955.61,961.2,955.85,965.04,970.43,966.66,968.15,962.6,952.4,953.32,952.69
2023-10-01,955.61,961.2,955.85,965.04,970.43,966.66,968.15,962.6,952.4,953.32,952.69
2023-10-02,961.2,955.85,965.04,970.43,966.66,968.15,962.6,952.4,953.32,952.69,957.09
2023-10-03,955.85,965.04,970.43,966.66,968.15,962.6,952.4,953.32,952.69,957.09,956.07
2023-10-04,965.04,970.43,966.66,968.15,962.6,952.4,953.32,952.69,957.09,956.07,949.23
2023-10-05,970.43,966.66,968.15,962.6,952.4,953.32,952.69,957.09,956.07,949.23,944.67
2023-10-06,966.66,968.15,962.6,952.4,953.32,952.69,957.09,956.07,949.23,944.67,946.51
2023-10-07,966.66,968.15,962.6,952.4,953.32,952.69,957.09,956.07,949.23,944.67,946.51
2023-10-08,966.66,968.15,962.6,952.4,953.32,952.69,957.09,956.07,949.23,944.67,946.51
2023-10-09,968.15,962.6,952.4,953.32,952.69,957.09,956.07,949.23,944.67,946.51,944.58
2023-10-10,962.6,952.4,953.32,952.69,957.09,956.07,949.23,944.67,946.51,944.58,946.36
2023-10-11,952.4,953.32,952.69,957.09,956.07,949.23,944.67,946.51,944.58,946.36,944.69
2023-10-12,953.32,952.69,957.09,956.07,949.23,944.67,946.51,944.58,946.36,944.69,943.45
2023-10-13,952.69,957.09,956.07,949.23,944.67,946.51,944.58,946.36,944.69,943.45,939.55
2023-10-14,952.69,957.09,956.07,949.23,944.67,946.51,944.58,946.36,944.69,943.45,939.55
2023-10-15,952.69,957.09,956.07,949.23,944.67,946.51,944.58,946.36,944.69,943.45,939.55
2023-10-16,957.09,956.07,949.23,944.67,946.51,944.58,946.36,944.69,943.45,939.55,935.06
2023-10-17,956.07,949.23,944.67,946.51,944.58,946.36,944.69,943.45,939.55,935.06,932.63
2023-10-18,949.23,944.67,946.51,944.58,946.36,944.69,943.45,939.55,935.06,932.63,925.42
2023-10-19,944.67,946.51,944.58,946.36,944.69,943.45,939.55,935.06,932.63,925.42,910.09
2023-10-20,946.51,944.58,946.36,944.69,943.45,939.55,935.06,932.63,925.42,910.09,911.89
2023-10-21,946.51,944.58,946.36,944.69,943.45,939.55,935.06,932.63,925.42,910.09,911.89
2023-10-22,946.51,944.58,946.36,944.69,943.45,939.55,935.06,932.63,925.42,910.09,911.89
2023-10-23,944.58,946.36,944.69,943.45,939.55,935.06,932.63,925.42,910.09,911.89,899.01
2023-10-24,946.36,944.69,943.45,939.55,935.06,932.63,925.42,910.09,911.89,899.01,908.97
2023-10-25,944.69,943.45,939.55,935.06,932.63,925.42,910.09,911.89,899.01,908.97,911.95
2023-10-26,943.45,939.55,935.06,932.63,925.42,910.09,911.89,899.01,908.97,911.95,889.32
2023-10-27,939.55,935.06,932.63,925.42,910.09,911.89,899.01,908.97,911.95,889.32,892.92
2023-10-28,939.55,935.06,932.63,925.42,910.09,911.89,899.01,908.97,911.95,889.32,892.92
2023-10-29,939.55,935.06,932.63,925.42,910.09,911.89,899.01,908.97,911.95,889.32,892.92
2023-10-30,935.06,932.63,925.42,910.09,911.89,899.01,908.97,911.95,889.32,892.92,889.34
2023-10-31,932.63,925.42,910.09,911.89,899.01,908.97,911.95,889.32,892.92,889.34,892.34
2023-11-01,925.42,910.09,911.89,899.01,908.97,911.95,889.32,892.92,889.34,892.34,878.88
2023-11-02,910.09,911.89,899.01,908.97,911.95,889.32,892.92,889.34,892.34,878.88,898.92
2023-11-03,911.89,899.01,908.97,911.95,889.32,892.92,889.34,892.34,878.88,898.92,904.15
2023-11-04,911.89,899.01,908.97,911.95,889.32,892.92,889.34,892.34,878.88,898.92,904.15
2023-11-05,911.89,899.01,908.97,911.95,889.32,892.92,889.34,892.34,878.88,898.92,904.15
2023-11-06,899.01,908.97,911.95,889.32,892.92,889.34,892.34,878.88,898.92,904.15,918.85
2023-11-07,908.97,911.95,889.32,892.92,889.34,892.34,878.88,898.92,904.15,918.85,913.43
2023-11-08,911.95,889.32,892.92,889.34,892.34,878.88,898.92,904.15,918.85,913.43,906.75
2023-11-09,889.32,892.92,889.34,892.34,878.88,898.92,904.15,918.85,913.43,906.75,908.03
2023-11-10,892.92,889.34,892.34,878.88,898.92,904.15,918.85,913.43,906.75,908.03,901.72
2023-11-11,892.92,889.34,892.34,878.88,898.92,904.15,918.85,913.43,906.75,908.03,901.72
2023-11-12,892.92,889.34,892.34,878.88,898.92,904.15,918.85,913.43,906.75,908.03,901.72
2023-11-13,889.34,892.34,878.88,898.92,904.15,918.85,913.43,906.75,908.03,901.72,901.22
2023-11-14,892.34,878.88,898.92,904.15,918.85,913.43,906.75,908.03,901.72,901.22,903.91
2023-11-15,878.88,898.92,904.15,918.85,913.43,906.75,908.03,901.72,901.22,903.91,920.12
2023-11-16,898.92,904.15,918.85,913.43,906.75,908.03,901.72,901.22,903.91,920.12,920.41
2023-11-17,904.15,918.85,913.43,906.75,908.03,901.72,901.22,903.91,920.12,920.41,917.41
2023-11-18,904.15,918.85,913.43,906.75,908.03,901.72,901.22,903.91,920.12,920.41,917.41
2023-11-19,904.15,918.85,913.43,906.75,908.03,901.72,901.22,903.91,920.12,920.41,917.41
2023-11-20,918.85,913.43,906.75,908.03,901.72,901.22,903.91,920.12,920.41,917.41,918.68
2023-11-21,913.43,906.75,908.03,901.72,901.22,903.91,920.12,920.41,917.41,918.68,915.72
2023-11-22,906.75,908.03,901.72,901.22,903.91,920.12,920.41,917.41,918.68,915.72,912.59
2023-11-23,908.03,901.72,901.22,903.91,920.12,920.41,917.41,918.68,915.72,912.59,923.5
2023-11-24,901.72,901.22,903.91,920.12,920.41,917.41,918.68,915.72,912.59,923.5,924.87
2023-11-25,901.72,901.22,903.91,920.12,920.41,917.41,918.68,915.72,912.59,923.5,924.87
2023-11-26,901.72,901.22,903.91,920.12,920.41,917.41,918.68,915.72,912.59,923.5,924.87
2023-11-27,901.22,903.91,920.12,920.41,917.41,918.68,915.72,912.59,923.5,924.87,924.13
2023-11-28,903.91,920.12,920.41,917.41,918.68,915.72,912.59,923.5,924.87,924.13,925.39
2023-11-29,920.12,920.41,917.41,918.68,915.72,912.59,923.5,924.87,924.13,925.39,924.34
2023-11-30,920.41,917.41,918.68,915.72,912.59,923.5,924.87,924.13,925.39,924.34,930.03
2023-12-01,917.41,918.68,915.72,912.59,923.5,924.87,924.13,925.39,924.34,930.03,939.71
